受渡日,時刻コード,システムプライス(円/kWh),Hokkaido,Tohoku,Tokyo,Chubu,Hokuriku,Kansai,Chugoku,Shikoku,Kyushu
2024/4/7,10,10.52,11.01,11.01,11.01,10.18,10.18,10.18,10.18,10.18,10.18
2024/4/7,11,10.45,10.69,10.69,10.69,9.96,9.96,9.96,9.96,9.96,9.96
2024/4/7,12,10.19,10.5,10.5,10.5,10.5,9.57,9.57,9.57,9.57,9.57
2024/4/7,13,9.88,10.43,10.43,10.43,9.35,9,9,9,9,9
2024/4/7,14,9.85,10.36,10.36,10.36,10.36,7.92,7.92,7.92,7.92,7.92
2024/4/7,15,8.95,9.33,9.33,9.33,9.33,6.85,6.85,6.85,6.85,6.85
2024/4/7,16,7.88,8.72,9.18,9.18,1,1,1,1,1,1
2024/4/7,17,8.12,8.04,9.05,9.05,3,3,3,3,3,3
2024/4/7,18,7.3,8.4,8.93,8.93,0.1,0.1,0.1,0.1,0.1,0.1
2024/4/7,19,5.4,8.92,8.92,8.92,0.09,0.09,0.09,0.09,0.09,0.09
2024/4/7,20,3.01,3.02,3.02,8.91,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/7,21,0.01,1,1,8.1,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/7,22,0.01,0.09,0.09,7.8,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/7,23,0.01,0.01,0.01,8.67,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/7,24,0.01,0.01,0.01,7.8,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/7,25,0.01,0.01,0.01,5,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/7,26,0.01,0.01,0.01,4.88,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/7,27,0.01,0.01,0.01,4,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/7,28,0.01,0.01,0.01,7.8,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/7,29,0.03,3,3,5,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/7,30,1,6.56,6.56,8.67,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/7,31,3,7.58,7.58,7.58,1,1,1,1,1,1
2024/4/7,32,7.61,8,8.9,8.9,3,3,3,3,3,3
2024/4/7,33,8.51,8.73,9.24,9.24,6.17,0.01,0.01,0.01,0.01,0.01
2024/4/7,34,9.24,11,11,11,11,0.5,0.5,0.5,0.5,0.5
2024/4/7,35,10.03,13.47,13.47,13.47,11.5,7.5,7.5,7.5,7.5,7.5
2024/4/7,36,11.95,13.6,13.6,13.6,10.38,10.38,10.38,10.38,10.38,10.38
2024/4/7,37,13.4,14.05,14.05,14.05,12.85,12.85,12.85,12.85,12.85,12.85
2024/4/7,38,12.85,15.41,15.41,15.41,12.47,12.47,12.47,12.47,12.47,12.47
2024/4/7,39,13,15,15,15,12,12,12,12,12,12
2024/4/7,40,12.8,13.66,13.66,13.66,12,12,12,12,12,12
2024/4/7,41,12.49,13.41,13.41,13.41,11.83,11.83,11.83,11.83,11.83,11.83
2024/4/7,42,11.59,13.41,13.41,13.41,10.74,10.74,10.74,10.74,10.74,10.74
2024/4/7,43,12.55,13.6,13.6,13.6,11.45,11.45,11.45,11.45,11.45,11.45
2024/4/7,44,11.54,13.41,13.41,13.41,9.79,9.79,9.79,9.79,9.79,9.79
2024/4/7,45,10.26,10.5,10.5,10.5,10.05,9.18,9.18,9.18,9.18,9.18
2024/4/7,46,9.96,10.16,10.16,10.16,10,7.92,7.92,7.92,7.92,7.92
2024/4/7,47,9.95,10.24,10.24,10.24,10.24,7.63,7.63,7.63,7.63,7.63
2024/4/7,48,9.5,10,10,10,9.85,7.3,7.3,7.3,7.3,7.3
2024/4/8,1,9.55,8.73,10.5,10.5,7.68,7.68,7.68,7.68,7.68,7.68
2024/4/8,2,9.24,10.13,10.13,10.13,10.13,7.5,7.5,7.5,7.5,7.5
2024/4/8,3,9.35,9.91,9.91,9.91,9.91,7.5,7.5,7.5,7.5,7.5
2024/4/8,4,9.5,17.87,9.85,9.85,9.85,7.63,7.63,7.63,7.63,7.63
2024/4/8,5,9.75,17.98,9.88,9.88,9.88,7.92,7.92,7.92,7.92,7.92
2024/4/8,6,9.96,17.87,10,10,10,8.9,8.9,8.9,8.9,8.9
2024/4/8,7,10.19,18.65,10.04,10.04,10.04,10.04,10.04,10.04,10.04,10.04
2024/4/8,8,10.34,18.56,10.23,10.23,10.23,10.23,10.23,10.23,10.23,10.23
2024/4/8,9,10.4,18.83,11.03,11.03,11.03,11.03,7.92,7.92,7.92,7.92
2024/4/8,10,10.37,18.86,10.49,10.49,10.49,10.49,8,8,8,8
2024/4/8,11,10.43,10.5,10.5,10.5,10.5,10.5,9.57,9.57,9.57,9.57
2024/4/8,12,10.46,11,11,11,11,11,9.55,9.55,9.55,9.55
2024/4/8,13,11,11.68,11.68,11.68,11.68,11.68,9.12,9.12,9.12,9.12
2024/4/8,14,10.56,11.59,11.59,11.59,11.59,11.59,9.57,9.57,9.57,9.57
2024/4/8,15,10.86,12.49,12.49,12.49,12.49,12.49,9.1,9.1,9.1,9.1
2024/4/8,16,10.32,11.54,11.54,11.54,11.54,11.54,7.88,7.88,7.88,7.88
2024/4/8,17,10.5,10.5,10.5,10.5,10.5,10.5,8.73,8.73,8.73,8.73
2024/4/8,18,11.1,10.86,10.86,10.86,10.86,10.86,10.86,10.86,10.86,10.86
2024/4/8,19,12.72,9.85,9.85,14.63,14.63,14.63,11.62,11.62,11.62,11.62
2024/4/8,20,11.33,9.01,9.01,13.47,11.61,11.61,10.19,10.19,10.19,10.19
2024/4/8,21,10,8.46,8.46,11.53,11.53,11.53,8.59,8.59,8.59,8.59
2024/4/8,22,10,8.58,8.58,11.59,11.54,11.54,8,8,8,8
2024/4/8,23,10,8.55,8.55,11.47,11.47,11.47,7.92,7.92,7.92,7.92
2024/4/8,24,10.24,8.52,8.52,11.54,11.54,11.54,7.92,7.92,7.92,7.92
2024/4/8,25,9.29,8,8,9.92,9.92,9.92,7.63,7.63,7.63,7.63
2024/4/8,26,9.36,8,8,9.98,9.98,9.98,7.32,7.32,7.32,7.32
2024/4/8,27,11.33,8.66,8.66,12,12,12,9.78,9.78,9.78,9.78
2024/4/8,28,11.54,8.54,8.54,13.53,13.53,13.53,11,11,11,11
2024/4/8,29,11.33,9.71,9.71,11.67,11.67,11.67,10.92,10.92,10.92,10.92
2024/4/8,30,12.47,10.45,10.45,12.72,12.72,12.72,12.72,12.72,12.72,12.72
2024/4/8,31,11.74,8.88,10.47,12.46,12.46,12.46,12.46,12.46,12.46,12.46
2024/4/8,32,13.32,10.35,10.35,13.47,13.47,13.47,13.47,13.47,13.47,13.47
2024/4/8,33,13.47,13.41,13.41,13.41,13.41,13.41,12.85,12.85,12.85,12.85
2024/4/8,34,13.34,12.77,12.77,12.77,12.77,12.77,12.77,12.77,12.77,12.77
2024/4/8,35,13.28,13,13,13,13,13,12.85,12.85,12.85,12.85
2024/4/8,36,14.49,14.49,14.49,14.49,14.49,14.49,14.49,14.49,14.49,14.49
2024/4/8,37,14.89,17.22,14.49,14.49,14.49,14.49,14.49,14.49,14.49,14.49
2024/4/8,38,14,18.26,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6
2024/4/8,39,13.28,18.26,13.28,13.28,13.28,13.28,13.28,13.28,13.28,13.28
2024/4/8,40,12.85,18.86,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24
2024/4/8,41,12,12,12,12,12,12,12,12,12,12
2024/4/8,42,12,12.63,12.63,12.63,12.63,12.63,10.5,10.5,10.5,10.5
2024/4/8,43,12,17.87,12.49,12.49,12.49,12.49,10,10,10,10
2024/4/8,44,11.54,11.67,11.67,11.67,11.67,11.67,8.98,8.98,8.98,8.98
2024/4/8,45,11.5,17.55,12.3,12.3,12.3,12.3,7.68,7.68,7.68,7.68
2024/4/8,46,10.19,11.54,11.54,11.54,11.54,11.54,6.85,6.85,6.85,6.85
2024/4/8,47,10.16,18.26,11.59,11.59,11.59,11.59,6.5,6.5,6.5,6.5
2024/4/8,48,9.52,17.42,10.5,10.5,10.5,10.5,3,3,3,3
2024/4/9,1,9.54,10.53,10.53,10.53,10.53,10.53,6,6,6,6
2024/4/9,2,10,10.65,10.65,10.65,10.65,10.65,6,6,6,6
2024/4/9,3,10.05,10.78,10.78,10.78,11.72,11.72,5.72,5.72,5.72,5.72
2024/4/9,4,9.82,10.26,10.26,10.26,11.82,11.82,6.85,6.85,6.85,6.85
2024/4/9,5,9.88,10.16,10.16,10.16,11.58,11.58,5.27,5.27,5.27,5.27
2024/4/9,6,10.16,10.16,10.16,10.16,11.83,11.83,7.3,7.3,7.3,7.3
2024/4/9,7,10.19,10.21,10.21,10.21,11.25,11.25,7.3,7.3,7.3,7.3
2024/4/9,8,10.19,18.69,10.19,10.19,12,12,7.32,7.32,7.32,7.32
2024/4/9,9,10.3,18.8,10.21,10.21,11.94,11.94,7.68,7.68,7.68,7.68
2024/4/9,10,10.23,10.63,10.23,10.23,11.79,11.79,7.63,7.63,7.63,7.63
2024/4/9,11,10.26,10.02,10.02,10.02,10.02,10.02,7.92,7.92,7.92,7.92
2024/4/9,12,10.25,10.25,10.25,10.25,11,11,7.68,7.68,7.68,7.68
2024/4/9,13,10.35,10.45,10.45,10.45,11,11,7.32,7.32,7.32,7.32
2024/4/9,14,10.22,11.34,11.34,11.34,11.34,11.34,7.3,7.3,7.3,7.3
2024/4/9,15,10.63,13.47,13.47,13.47,14.63,14.63,7.3,7.3,7.3,7.3
2024/4/9,16,11.56,13.41,13.41,13.41,13.41,13.41,7,7,7,7
2024/4/9,17,12.55,17.29,17.29,17.29,17.29,17.29,7.63,7.63,7.63,7.63
2024/4/9,18,13.47,19.97,19.97,19.97,19.97,19.97,8.12,8.12,8.12,8.12
2024/4/9,19,13.41,19.97,19.97,19.97,19.97,19.97,7.92,7.92,7.92,7.92
2024/4/9,20,13.35,19.97,19.97,19.97,19.97,19.97,6.85,6.85,6.85,6.85
2024/4/9,21,11.75,19.97,19.97,19.97,19.97,19.97,7.68,7.68,7.68,0.13
2024/4/9,22,11.54,19.97,19.97,19.97,19.97,19.97,7.61,7.61,7.61,0.01
2024/4/9,23,11.17,19.97,19.97,19.97,19.97,19.97,6.85,6.85,6.85,0.01
2024/4/9,24,10.72,18.86,18.86,19.97,19.97,19.97,2.92,2.92,2.92,0.01
2024/4/9,25,9.49,10.36,10.36,13.57,13.57,13.57,0.01,0.01,0.01,0.01
2024/4/9,26,9.42,10.44,10.44,13.6,10.98,10.98,0.01,0.01,0.01,0.01
2024/4/9,27,9.97,17.48,17.48,19.59,11.31,11.31,0.09,0.09,0.09,0.01
2024/4/9,28,9.86,18.77,18.77,19.48,10.47,10.47,0.5,0.5,0.5,0.01
2024/4/9,29,10.02,18.62,18.62,19.97,12.22,12.22,0.09,0.09,0.09,0.09
2024/4/9,30,10.53,19.32,19.32,19.97,12.22,12.22,1,1,1,1
2024/4/9,31,10.35,14,14,14,11.93,11.93,0.01,0.01,0.01,0.01
2024/4/9,32,11.38,14.81,14.81,14.81,14.81,14.81,3.01,3.01,3.01,3.01
2024/4/9,33,11.56,15,15,15,15,15,5,5,5,5
2024/4/9,34,12.55,17.48,17.48,19.97,19.97,19.97,7.3,7.3,7.3,7.3
2024/4/9,35,12.89,17,17,17,17,17,8.12,8.12,8.12,8.12
2024/4/9,36,16.94,19.97,19.97,19.97,19.97,19.97,12,12,12,12
2024/4/9,37,16.94,19.97,19.97,19.97,19.97,19.97,16.02,16.02,16.02,16.02
2024/4/9,38,17.7,19.97,19.97,19.97,19.97,19.97,16.02,16.02,16.02,16.02
2024/4/9,39,16.02,19.5,19.5,19.5,19.5,19.5,16.02,16.02,16.02,16.02
2024/4/9,40,14.41,16.94,16.94,16.94,16.94,16.94,12.85,12.85,12.85,12.85
2024/4/9,41,12.85,13.6,13.6,13.6,13.6,13.6,11.58,11.58,11.58,11.58
2024/4/9,42,12,12.85,12.85,13.41,13.41,13.41,10.19,10.19,10.19,10.19
2024/4/9,43,11.59,12.85,12.85,12.85,12.85,12.85,10.35,10.35,10.35,10.35
2024/4/9,44,11.5,12.12,12.12,12.12,12.12,12.12,9.1,9.1,9.1,9.1
2024/4/9,45,11.77,13.35,13.35,13.35,13.35,13.35,8.12,8.12,8.12,8.12
2024/4/9,46,11,12.22,12.22,12.22,12.22,12.22,7.5,7.5,7.5,7.5
2024/4/9,47,10.39,11.08,11.08,11.08,11.08,11.08,7.3,7.3,7.3,7.3
2024/4/9,48,9.61,10.16,10.16,10.16,10.16,10.16,5.27,5.27,5.27,5.27
2024/4/10,1,10.43,11.54,11.54,11.54,11.54,11.54,6.85,6.85,6.85,6.85
2024/4/10,2,10.31,9.32,10.48,10.48,10.48,10.48,6,6,6,6
2024/4/10,3,10.17,10.46,10.46,10.46,12,12,5.27,5.27,5.27,5.27
2024/4/10,4,9.93,10.13,10.13,10.13,10.13,10.13,6.5,6.5,6.5,6.5
2024/4/10,5,10.31,10.46,10.46,10.46,10.46,10.46,7,7,7,7
2024/4/10,6,11.03,10.7,10.7,10.7,10.7,10.7,7.63,7.63,7.63,7.63
2024/4/10,7,11.33,11.03,11.03,11.03,11.03,11.03,7.92,7.92,7.92,7.92
2024/4/10,8,11.74,11.58,11.58,11.58,11.58,11.58,8,8,8,8
2024/4/10,9,12.02,12.15,12.15,12.15,12.15,12.15,8.12,8.12,8.12,8.12
2024/4/10,10,12.01,12.27,12.27,12.27,12.27,12.27,8.12,8.12,8.12,8.12
2024/4/10,11,13.66,16.85,16.85,16.85,16.85,16.85,9.57,9.57,9.57,9.57
2024/4/10,12,13.42,14.63,14.63,14.63,14.63,14.63,9.29,9.29,9.29,9.29
2024/4/10,13,13.44,13.73,13.73,13.73,13.73,13.73,8.23,8.23,8.23,8.23
2024/4/10,14,10,10.34,10.34,10.4,10.4,10.4,7.3,7.3,7.3,7.3
2024/4/10,15,9.02,8.3,9.54,9.54,9.54,9.54,3,3,3,3
2024/4/10,16,8.12,8,8.94,9.26,9.26,9.26,0.01,0.01,0.01,0.01
2024/4/10,17,7.3,2,2,9.26,9.26,9.26,0.01,0.01,0.01,0.01
2024/4/10,18,4,0.1,0.1,9.26,9.26,9.26,0.01,0.01,0.01,0.01
2024/4/10,19,2,0.09,0.09,9.26,5.47,5.47,0.01,0.01,0.01,0.01
2024/4/10,20,0.01,0.01,0.01,8.95,3,3,0.01,0.01,0.01,0.01
2024/4/10,21,0.01,0.01,0.01,6,5.2,5.2,0.01,0.01,0.01,0.01
2024/4/10,22,0.01,0.01,0.01,5,5,5,0.01,0.01,0.01,0.01
2024/4/10,23,0.01,0.01,0.01,3,3,3,0.01,0.01,0.01,0.01
2024/4/10,24,0.01,0.01,0.01,1,1,1,0.01,0.01,0.01,0.01
2024/4/10,25,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/10,26,0.01,0.01,0.01,0.13,0.13,0.13,0.01,0.01,0.01,0.01
2024/4/10,27,0.01,0.01,0.01,3.01,3.01,3.01,0.01,0.01,0.01,0.01
2024/4/10,28,0.01,0.01,0.01,8.5,8.5,8.5,0.01,0.01,0.01,0.01
2024/4/10,29,0.01,0.01,0.01,9.06,9.06,9.06,0.01,0.01,0.01,0.01
2024/4/10,30,0.5,0.09,0.09,9.26,9.26,9.26,0.01,0.01,0.01,0.01
2024/4/10,31,1,2,2,9.6,9.6,9.6,0.01,0.01,0.01,0.01
2024/4/10,32,7.61,7,7,10.43,10.43,10.43,0.01,0.01,0.01,0.01
2024/4/10,33,9.2,8.3,9.82,11.01,11.01,11.01,0.01,0.01,0.01,0.01
2024/4/10,34,10.23,10.34,10.34,13.6,13.6,13.6,6.85,6.85,6.85,6.85
2024/4/10,35,11.56,15,15,15,15,15,7.63,7.63,7.63,7.63
2024/4/10,36,14.17,19.5,19.5,19.5,19.5,19.5,12,12,12,12
2024/4/10,37,16.02,19.5,19.5,19.5,19.5,19.5,16.02,16.02,16.02,16.02
2024/4/10,38,16.02,19.97,19.97,19.97,19.97,19.97,16.02,16.02,16.02,16.02
2024/4/10,39,16.02,19.97,19.97,19.97,19.97,19.97,14.49,14.49,14.49,14.49
2024/4/10,40,16.02,19.97,19.97,19.97,19.97,19.97,12.98,12.98,12.98,12.98
2024/4/10,41,16.02,19.97,19.97,19.97,19.97,19.97,12.26,12.26,12.26,12.26
2024/4/10,42,14.49,18.09,18.09,18.09,18.09,18.09,12,12,12,12
2024/4/10,43,13.7,17.48,17.48,17.48,17.48,17.48,11.53,11.53,11.53,11.53
2024/4/10,44,13.69,17.68,17.68,17.68,17.68,17.68,10.18,10.18,10.18,10.18
2024/4/10,45,13.08,17.78,17.78,17.78,17.78,17.78,8.59,8.59,8.59,8.59
2024/4/10,46,11.74,13.66,13.66,13.66,13.66,13.66,7.63,7.63,7.63,7.63
2024/4/10,47,10.46,12.27,12.27,12.27,12.27,12.27,7.5,7.5,7.5,7.5
2024/4/10,48,9.91,10.53,10.53,10.53,10.53,10.53,5.27,5.27,5.27,5.27
2024/4/11,1,10.27,11.7,11.7,11.7,11.7,11.7,6.5,6.5,6.5,6.5
2024/4/11,2,10.27,11,11,11,11,11,5.27,5.27,5.27,5.27
2024/4/11,3,11,12.26,12.26,12.26,12.26,12.26,5.27,5.27,5.27,5.27
2024/4/11,4,10.33,11.44,11.44,11.44,11.44,11.44,5.27,5.27,5.27,5.27
2024/4/11,5,11.54,12.26,12.26,12.26,12.26,12.26,6.85,6.85,6.85,6.85
2024/4/11,6,12,12.34,12.34,12.34,12.34,12.34,7.32,7.32,7.32,7.32
2024/4/11,7,11.59,11,11,11,11,11,7.92,7.92,7.92,7.92
2024/4/11,8,11.59,11.26,11.26,11.26,11.26,11.26,7.92,7.92,7.92,7.92
2024/4/11,9,11.03,10.38,10.38,10.38,10.38,10.38,8.12,8.12,8.12,8.12
2024/4/11,10,11.08,11,11,11,11,11,7.95,7.95,7.95,7.95
2024/4/11,11,13.24,13,13,13,13,13,10,10,10,10
2024/4/11,12,12.85,13.24,13.24,13.24,13.24,13.24,9,9,9,9
2024/4/11,13,11.5,10.98,10.98,10.98,10.98,10.98,7.92,7.92,7.92,7.92
2024/4/11,14,10.02,9.32,10.02,10.02,10.02,10.02,7.68,7.68,7.68,7.68
2024/4/11,15,9.43,8.73,9.58,9.58,9.58,9.58,7.3,7.3,7.3,7.3
2024/4/11,16,9.11,8.11,9.39,9.44,9.44,9.44,5.27,5.27,5.27,5.27
2024/4/11,17,9.32,2,2,11.59,11.59,11.59,7.3,7.3,7.3,7.3
2024/4/11,18,9.26,2,2,13.45,13.45,13.45,6.59,6.59,6.59,6.59
2024/4/11,19,9.08,2,2,11.03,11.03,11.03,6.85,6.85,6.85,6.85
2024/4/11,20,8.89,1,1,9.77,9.77,9.77,5.27,5.27,5.27,5.27
2024/4/11,21,8.67,0.1,0.1,9.62,9.62,9.62,7.61,7.61,7.61,7.61
2024/4/11,22,8,0.01,0.01,9.48,9.48,9.48,6.01,6.01,6.01,6.01
2024/4/11,23,7.87,0.01,0.01,9.39,9.39,9.39,7,7,7,7
2024/4/11,24,7.63,0.01,0.01,9.3,9.3,9.3,6.85,6.85,6.85,6.85
2024/4/11,25,5.42,0.01,0.01,9.26,9.26,9.26,4.55,4.55,4.55,4.55
2024/4/11,26,6.85,0.01,0.01,9.33,9.33,9.33,5,5,5,5
2024/4/11,27,8.3,0.1,0.1,9.62,9.62,9.62,5.61,5.61,5.61,5.61
2024/4/11,28,8.8,2,2,10.01,10.01,10.01,6.85,6.85,6.85,6.85
2024/4/11,29,9.05,2,2,11.27,11.27,11.27,7.3,7.3,7.3,7.3
2024/4/11,30,9.63,8.87,9.72,11.54,11.54,11.54,7.63,7.63,7.63,7.63
2024/4/11,31,9.37,9.59,9.59,9.59,9.59,9.59,6.81,6.81,6.81,6.81
2024/4/11,32,9.99,9.75,9.75,9.75,9.75,9.75,7.63,7.63,7.63,7.63
2024/4/11,33,10.25,10.28,10.28,10.28,10.28,10.28,7.32,7.32,7.32,7.32
2024/4/11,34,11.95,13.41,13.41,13.41,13.41,13.41,7.92,7.92,7.92,7.92
2024/4/11,35,13.66,15.02,15.02,15.02,15.02,15.02,8.12,8.12,8.12,8.12
2024/4/11,36,16.19,17,17,17,17,17,11,11,11,11
2024/4/11,37,19.5,19.4,19.5,19.5,19.5,19.5,14.18,14.18,14.18,14.18
2024/4/11,38,19.5,17.56,17.56,17.56,17.56,17.56,14.49,14.49,14.49,14.49
2024/4/11,39,16.91,15.46,15.46,15.46,15.46,15.46,12.47,12.47,12.47,12.47
2024/4/11,40,15.72,15.46,15.46,15.46,15.46,15.46,11.99,11.99,11.99,11.99
2024/4/11,41,13.6,12.91,12.91,12.91,12.91,12.91,12.91,12.91,12.91,12.91
2024/4/11,42,13.41,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49
2024/4/11,43,13.41,12.49,12.49,12.49,12.46,12.46,12.46,12.46,12.46,12.46
2024/4/11,44,12,11.54,11.54,11.54,10.85,10.85,10.85,10.85,10.85,10.85
2024/4/11,45,12,11.57,11.57,11.57,11,11,11,11,11,11
2024/4/11,46,10.7,10.33,10.33,10.33,10,10,10,10,10,10
2024/4/11,47,10.33,10.3,10.3,10.3,10.3,8.95,8.95,8.95,8.95,8.95
2024/4/11,48,9.57,9.97,9.97,9.97,9.07,7.88,7.88,7.88,7.88,7.88
2024/4/12,1,10.24,11.03,11.03,11.03,9.95,8.32,8.32,8.32,8.32,8.32
2024/4/12,2,9.96,10.18,10.18,10.18,10.18,8.12,8.12,8.12,8.12,8.12
2024/4/12,3,9.88,9.97,9.97,9.97,9.97,8.12,8.12,8.12,8.12,8.12
2024/4/12,4,9.97,10.13,10.13,10.13,10.13,8.12,8.12,8.12,8.12,8.12
2024/4/12,5,10.12,10.29,10.29,10.29,10.29,9,9,9,9,9
2024/4/12,6,10.65,10.46,10.46,10.46,10.46,10.02,10.02,10.02,10.02,10.02
2024/4/12,7,11.42,11,11,11,11,11,11,11,11,11
2024/4/12,8,11.83,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5
2024/4/12,9,11.86,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.54
2024/4/12,10,11.88,11.61,11.61,11.61,11.61,11.61,11.61,11.61,11.61,11.61
2024/4/12,11,12,11.69,11.69,11.69,11.69,11.69,11.69,11.69,11.69,11.69
2024/4/12,12,11.85,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15
2024/4/12,13,11.38,10.33,10.33,10.33,10.33,10.25,10.25,10.25,10.25,10.25
2024/4/12,14,9.96,9.87,9.87,9.87,9.35,9.35,9.35,9.35,9.35,9.35
2024/4/12,15,9.7,9.89,9.89,9.89,7.3,7.3,7.3,7.3,7.3,7.3
2024/4/12,16,9.41,9.82,9.82,9.82,3,3,3,3,3,3
2024/4/12,17,9.25,9.62,9.62,9.62,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/12,18,8.25,9.5,9.5,9.82,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/12,19,8.55,9.42,9.42,10.02,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/12,20,7.3,9.37,9.37,9.75,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/12,21,8,9.17,9.17,11.57,0.5,0.01,0.01,0.01,0.01,0.01
2024/4/12,22,7.51,9.08,9.08,13.47,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/12,23,6.85,8.73,8.73,13.47,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/12,24,3,8.3,8.3,13.41,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/12,25,0.09,2,2,9.61,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/12,26,1,4.7,4.7,9.66,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/12,27,5.14,9.05,9.05,10.34,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/12,28,7.68,9.26,9.26,10.04,0.5,0.01,0.01,0.01,0.01,0.01
2024/4/12,29,8,9.42,9.42,10.13,1,0.01,0.01,0.01,0.01,0.01
2024/4/12,30,8.12,9.61,9.61,9.61,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/12,31,8.25,9.62,9.62,9.62,1,0.01,0.01,0.01,0.01,0.01
2024/4/12,32,9.2,9.73,9.73,9.73,0.02,0.02,0.02,0.02,0.02,0.02
2024/4/12,33,9.26,10.37,10.37,10.37,1,0.09,0.09,0.09,0.09,0.09
2024/4/12,34,9.8,11.82,11.82,11.82,8.28,5.27,5.27,5.27,5.27,5.27
2024/4/12,35,10.02,13.41,13.41,13.41,10.02,7.32,7.32,7.32,7.32,7.32
2024/4/12,36,12.85,16.75,16.75,16.75,10.96,10,10,10,10,10
2024/4/12,37,13.66,15.5,15.5,15.5,12.46,12.46,12.46,12.46,12.46,12.46
2024/4/12,38,14.22,15.5,15.5,15.5,12.3,12.3,12.3,12.3,12.3,12.3
2024/4/12,39,14.38,15.02,15.02,15.02,12.47,12.47,12.47,12.47,12.47,12.47
2024/4/12,40,13.53,14.01,14.01,14.01,12.1,12.1,12.1,12.1,12.1,12.1
2024/4/12,41,13,16.26,16.26,16.26,12.41,12.41,12.41,12.41,12.41,12.41
2024/4/12,42,13,13.66,13.66,13.66,12,12,12,12,12,12
2024/4/12,43,12.46,13.47,13.47,13.47,11.21,11.21,11.21,11.21,11.21,11.21
2024/4/12,44,11.81,11.7,11.7,11.7,10.5,10.5,10.5,10.5,10.5,10.5
2024/4/12,45,12,12.6,12.6,12.6,12.6,12.6,9.59,9.59,9.59,9.59
2024/4/12,46,11,11.03,11.03,11.03,11.03,11.03,10.19,10.19,10.19,10.19
2024/4/12,47,10.63,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5
2024/4/12,48,10,9.95,9.95,9.95,9.95,9.95,9.55,9.55,9.55,9.55
2024/4/13,1,10.96,12.6,12.6,12.6,12.6,12.6,9.92,9.92,9.92,9.92
2024/4/13,2,10.5,12.6,12.6,12.6,10.72,10.72,9.72,9.72,9.72,9.72
2024/4/13,3,10.19,11.33,11.33,11.33,10.5,10.5,9.69,9.69,9.69,9.69
2024/4/13,4,10.19,10.61,10.61,10.61,10.61,10.61,9.72,9.72,9.72,9.72
2024/4/13,5,10.43,13.48,13.48,13.48,12.51,12.51,9.72,9.72,9.72,9.72
2024/4/13,6,10.56,13.91,13.91,13.91,12.67,12.67,9.5,9.5,9.5,9.5
2024/4/13,7,12,13.48,13.48,13.48,12.98,12.98,9.94,9.94,9.94,9.94
2024/4/13,8,12,13.55,13.55,13.55,12.95,12.95,9.85,9.85,9.85,9.85
2024/4/13,9,12,15.23,15.23,15.23,12.96,12.96,9.92,9.92,9.92,9.92
2024/4/13,10,12,15,15,15,12.67,12.67,9.92,9.92,9.92,9.92
2024/4/13,11,12,15.83,15.83,15.83,12.67,12.67,9.92,9.92,9.92,9.92
2024/4/13,12,12,12.98,12.98,12.98,12.98,12.98,10.19,10.19,10.19,10.19
2024/4/13,13,10.5,10.39,10.39,10.39,10.39,10.39,10.39,10.39,10.39,10.39
2024/4/13,14,9.76,9.72,9.72,9.72,9.72,9.72,9.72,9.72,9.72,9.72
2024/4/13,15,8.35,9.17,9.17,9.17,6,6,6,6,6,6
2024/4/13,16,5.5,8.21,8.21,8.21,3,3,3,3,3,3
2024/4/13,17,1,5.3,5.3,5.3,0.09,0.09,0.09,0.09,0.09,0.09
2024/4/13,18,0.3,1.36,1.36,1.36,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/13,19,0.01,1,1,1,0.01,0.01,0.01,0.01,0.01,0.01
2024/4/13,20,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
